
n , t
1499, 0.001554 
1500, 0.001554 
1501, 0.001555 
1502, 0.001555 
1503, 0.001556 
1504, 0.001557 
1505, 0.001557 
1506, 0.001558 
1507, 0.001559 
1508, 0.001559 
1509, 0.001560 
1510, 0.001561 
1511, 0.001561 
1512, 0.001562 
1513, 0.001565 
1514, 0.001566 
1515, 0.001566 
1516, 0.001566 
1517, 0.001567 
1518, 0.001567 
1519, 0.001568 
1520, 0.001569 
1521, 0.001569 
1522, 0.001570 
1523, 0.001571 
1524, 0.001571 
1525, 0.001572 
1526, 0.001573 
1527, 0.001573 
1528, 0.001574 
1529, 0.001575 
1530, 0.001575 
1531, 0.001576 
1532, 0.001577 
1533, 0.001577 
1534, 0.001578 
1535, 0.001579 
1536, 0.001579 
1537, 0.001580 
1538, 0.001580 
1539, 0.001580 
1540, 0.001581 
1541, 0.001581 
1542, 0.001581 
1543, 0.001582 
1544, 0.001582 
1545, 0.001582 
1546, 0.001583 
1547, 0.001583 
1548, 0.001583 
1549, 0.001584 
1550, 0.001584 
1551, 0.001585 
1552, 0.001586 
1553, 0.001586 
1554, 0.001587 
1555, 0.001588 
1556, 0.001588 
1557, 0.001589 
1558, 0.001590 
1559, 0.001590 
1560, 0.001591 
1561, 0.001592 
1562, 0.001592 
1563, 0.001593 
1564, 0.001594 
1565, 0.001594 
1566, 0.001595 
1567, 0.001596 
1568, 0.001596 
1569, 0.001597 
1570, 0.001598 
1571, 0.001598 
1572, 0.001599 
1573, 0.001599 
1574, 0.001599 
1575, 0.001600 
1576, 0.001600 
1577, 0.001600 
1578, 0.001601 
1579, 0.001602 
1580, 0.001602 
1581, 0.001603 
1582, 0.001604 
1583, 0.001604 
1584, 0.001605 
1585, 0.001606 
1586, 0.001606 
1587, 0.001607 
1588, 0.001607 
1589, 0.001607 
1590, 0.001608 
1591, 0.001608 
1592, 0.001608 
1593, 0.001609 
1594, 0.001610 
1595, 0.001612 
1596, 0.001613 
1597, 0.001614 
1598, 0.001615 
1599, 0.001616 
1600, 0.001618 
1601, 0.001618 
1602, 0.001618 
1603, 0.001618 
1604, 0.001619 
1605, 0.001620 
1606, 0.001621 
1607, 0.001622 
1608, 0.001623 
1609, 0.001624 
1610, 0.001624 
1611, 0.001625 
1612, 0.001627 
1613, 0.001628 
1614, 0.001629 
1615, 0.001630 
1616, 0.001630 
1617, 0.001631 
1618, 0.001632 
1619, 0.001633 
1620, 0.001634 
1621, 0.001634 
1622, 0.001634 
1623, 0.001635 
1624, 0.001636 
1625, 0.001637 
1626, 0.001638 
1627, 0.001639 
1628, 0.001640 
1629, 0.001641 
1630, 0.001642 
1631, 0.001643 
1632, 0.001644 
1633, 0.001644 
1634, 0.001644 
1635, 0.001645 
1636, 0.001645 
1637, 0.001645 
1638, 0.001646 
1639, 0.001646 
1640, 0.001646 
1641, 0.001651 
1642, 0.001652 
1643, 0.001652 
1644, 0.001652 
1645, 0.001653 
1646, 0.001653 
1647, 0.001653 
1648, 0.001654 
1649, 0.001655 
1650, 0.001656 
1651, 0.001657 
1652, 0.001658 
1653, 0.001658 
1654, 0.001658 
1655, 0.001658 
1656, 0.001660 
1657, 0.001660 
1658, 0.001660 
1659, 0.001661 
1660, 0.001662 
1661, 0.001663 
1662, 0.001664 
1663, 0.001665 
1664, 0.001666 
1665, 0.001667 
1666, 0.001668 
1667, 0.001668 
1668, 0.001668 
1669, 0.001669 
1670, 0.001671 
1671, 0.001671 
1672, 0.001671 
1673, 0.001671 
1674, 0.001671 
1675, 0.001671 
1676, 0.001672 
1677, 0.001673 
1678, 0.001674 
1679, 0.001675 
1680, 0.001675 
1681, 0.001677 
1682, 0.001678 
1683, 0.001678 
1684, 0.001679 
1685, 0.001680 
1686, 0.001680 
1687, 0.001681 
1688, 0.001682 
1689, 0.001682 
1690, 0.001683 
1691, 0.001684 
1692, 0.001684 
1693, 0.001685 
1694, 0.001686 
1695, 0.001686 
1696, 0.001687 
1697, 0.001688 
1698, 0.001688 
1699, 0.001689 
1700, 0.001690 
1701, 0.001690 
1702, 0.001691 
1703, 0.001692 
1704, 0.001692 
1705, 0.001693 
1706, 0.001694 
1707, 0.001694 
1708, 0.001695 
1709, 0.001695 
1710, 0.001695 
1711, 0.001696 
1712, 0.001696 
1713, 0.001696 
1714, 0.001697 
1715, 0.001697 
1716, 0.001697 
1717, 0.001698 
1718, 0.001698 
1719, 0.001698 
1720, 0.001699 
1721, 0.001699 
1722, 0.001700 
1723, 0.001701 
1724, 0.001701 
1725, 0.001702 
1726, 0.001703 
1727, 0.001703 
1728, 0.001704 
1729, 0.001705 
1730, 0.001705 
1731, 0.001706 
1732, 0.001707 
1733, 0.001707 
1734, 0.001708 
1735, 0.001709 
1736, 0.001709 
1737, 0.001710 
1738, 0.001711 
1739, 0.001711 
1740, 0.001712 
1741, 0.001713 
1742, 0.001713 
1743, 0.001714 
1744, 0.001715 
1745, 0.001715 
1746, 0.001716 
1747, 0.001717 
1748, 0.001717 
1749, 0.001718 
1750, 0.001719 
1751, 0.001719 
1752, 0.001720 
1753, 0.001721 
1754, 0.001721 
1755, 0.001722 
1756, 0.001723 
1757, 0.001723 
1758, 0.001724 
1759, 0.001724 
1760, 0.001724 
1761, 0.001725 
1762, 0.001725 
1763, 0.001725 
1764, 0.001726 
1765, 0.001726 
1766, 0.001726 
1767, 0.001727 
1768, 0.001727 
1769, 0.001733 
1770, 0.001733 
1771, 0.001734 
1772, 0.001735 
1773, 0.001735 
1774, 0.001736 
1775, 0.001737 
1776, 0.001737 
1777, 0.001738 
1778, 0.001739 
1779, 0.001739 
1780, 0.001740 
1781, 0.001741 
1782, 0.001741 
1783, 0.001742 
1784, 0.001743 
1785, 0.001743 
1786, 0.001744 
1787, 0.001745 
1788, 0.001745 
1789, 0.001746 
1790, 0.001746 
1791, 0.001746 
1792, 0.001747 
1793, 0.001747 
1794, 0.001747 
1795, 0.001748 
1796, 0.001748 
1797, 0.001749 
1798, 0.001750 
1799, 0.001750 
1800, 0.001751 
1801, 0.001752 
1802, 0.001752 
1803, 0.001753 
1804, 0.001754 
1805, 0.001754 
1806, 0.001755 
1807, 0.001756 
1808, 0.001756 
1809, 0.001757 
1810, 0.001758 
1811, 0.001758 
1812, 0.001759 
1813, 0.001760 
1814, 0.001760 
1815, 0.001760 
1816, 0.001760 
1817, 0.001761 
1818, 0.001762 
1819, 0.001763 
1820, 0.001763 
1821, 0.001763 
1822, 0.001764 
1823, 0.001764 
1824, 0.001765 
1825, 0.001766 
1826, 0.001766 
1827, 0.001767 
1828, 0.001768 
1829, 0.001768 
1830, 0.001769 
1831, 0.001769 
1832, 0.001769 
1833, 0.001770 
1834, 0.001770 
1835, 0.001771 
1836, 0.001772 
1837, 0.001772 
1838, 0.001773 
1839, 0.001774 
1840, 0.001774 
1841, 0.001775 
1842, 0.001776 
1843, 0.001776 
1844, 0.001777 
1845, 0.001777 
1846, 0.001777 
1847, 0.001778 
1848, 0.001778 
1849, 0.001779 
1850, 0.001780 
1851, 0.001780 
1852, 0.001781 
1853, 0.001782 
1854, 0.001782 
1855, 0.001783 
1856, 0.001784 
1857, 0.001788 
1858, 0.001791 
1859, 0.001792 
1860, 0.001793 
1861, 0.001793 
1862, 0.001793 
1863, 0.001793 
1864, 0.001793 
1865, 0.001794 
1866, 0.001794 
1867, 0.001794 
1868, 0.001794 
1869, 0.001795 
1870, 0.001796 
1871, 0.001797 
1872, 0.001798 
1873, 0.001799 
1874, 0.001800 
1875, 0.001801 
1876, 0.001801 
1877, 0.001802 
1878, 0.001803 
1879, 0.001804 
1880, 0.001805 
1881, 0.001806 
1882, 0.001807 
1883, 0.001807 
1884, 0.001808 
1885, 0.001809 
1886, 0.001810 
1887, 0.001811 
1888, 0.001812 
1889, 0.001812 
1890, 0.001812 
1891, 0.001813 
1892, 0.001814 
1893, 0.001815 
1894, 0.001816 
1895, 0.001818 
1896, 0.001819 
1897, 0.001825 
1898, 0.001826 
1899, 0.001826 
1900, 0.001826 
1901, 0.001827 
1902, 0.001827 
1903, 0.001827 
1904, 0.001827 
1905, 0.001828 
1906, 0.001829 
1907, 0.001832 
1908, 0.001832 
1909, 0.001832 
1910, 0.001833 
1911, 0.001834 
1912, 0.001835 
1913, 0.001837 
1914, 0.001838 
1915, 0.001839 
1916, 0.001840 
1917, 0.001841 
1918, 0.001841 
1919, 0.001841 
1920, 0.001842 
1921, 0.001843 
1922, 0.001844 
1923, 0.001845 
1924, 0.001845 
1925, 0.001846 
1926, 0.001847 
1927, 0.001848 
1928, 0.001848 
1929, 0.001848 
1930, 0.001849 
1931, 0.001850 
1932, 0.001851 
1933, 0.001851 
1934, 0.001851 
1935, 0.001852 
1936, 0.001853 
1937, 0.001854 
1938, 0.001854 
1939, 0.001855 
1940, 0.001856 
1941, 0.001856 
1942, 0.001856 
1943, 0.001856 
1944, 0.001856 
1945, 0.001856 
1946, 0.001856 
1947, 0.001856 
1948, 0.001859 
1949, 0.001861 
1950, 0.001862 
1951, 0.001863 
1952, 0.001864 
1953, 0.001864 
1954, 0.001864 
1955, 0.001865 
1956, 0.001865 
1957, 0.001865 
1958, 0.001866 
1959, 0.001866 
1960, 0.001867 
1961, 0.001868 
1962, 0.001868 
1963, 0.001869 
1964, 0.001870 
1965, 0.001870 
1966, 0.001871 
1967, 0.001871 
1968, 0.001871 
1969, 0.001872 
1970, 0.001872 
1971, 0.001873 
1972, 0.001874 
1973, 0.001874 
1974, 0.001875 
1975, 0.001876 
1976, 0.001876 
1977, 0.001877 
1978, 0.001878 
1979, 0.001878 
1980, 0.001879 
1981, 0.001879 
1982, 0.001880 
1983, 0.001881 
1984, 0.001881 
1985, 0.001882 
1986, 0.001883 
1987, 0.001883 
1988, 0.001884 
1989, 0.001885 
1990, 0.001885 
1991, 0.001886 
1992, 0.001886 
1993, 0.001886 
1994, 0.001887 
1995, 0.001889 
1996, 0.001893 
1997, 0.001898 
1998, 0.001899 
1999, 0.001900 
2000, 0.001904 
2001, 0.001906 
2002, 0.001908 
2003, 0.001912 
2004, 0.001913 
2005, 0.001915 
2006, 0.001917 
2007, 0.001918 
2008, 0.001920 
2009, 0.001920 
2010, 0.001920 
2011, 0.001921 
2012, 0.001922 
2013, 0.001922 
2014, 0.001922 
2015, 0.001923 
2016, 0.001924 
2017, 0.001924 
2018, 0.001925 
2019, 0.001926 
2020, 0.001926 
2021, 0.001927 
2022, 0.001928 
2023, 0.001928 
2024, 0.001929 
2025, 0.001935 
2026, 0.001936 
2027, 0.001936 
2028, 0.001937 
2029, 0.001938 
2030, 0.001938 
2031, 0.001939 
2032, 0.001939 
2033, 0.001939 
2034, 0.001940 
2035, 0.001940 
2036, 0.001940 
2037, 0.001941 
2038, 0.001941 
2039, 0.001942 
2040, 0.001943 
2041, 0.001943 
2042, 0.001944 
2043, 0.001945 
2044, 0.001945 
2045, 0.001946 
2046, 0.001947 
2047, 0.001947 
2048, 0.001948 
2049, 0.001949 
2050, 0.001949 
2051, 0.001950 
2052, 0.001950 
2053, 0.001950 
2054, 0.001951 
2055, 0.001951 
2056, 0.001952 
2057, 0.001953 
2058, 0.001953 
2059, 0.001954 
2060, 0.001955 
2061, 0.001955 
2062, 0.001956 
2063, 0.001957 
2064, 0.001957 
2065, 0.001958 
2066, 0.001958 
2067, 0.001958 
2068, 0.001959 
2069, 0.001959 
2070, 0.001960 
2071, 0.001961 
2072, 0.001961 
2073, 0.001962 
2074, 0.001963 
2075, 0.001963 
2076, 0.001964 
2077, 0.001964 
2078, 0.001965 
2079, 0.001966 
2080, 0.001966 
2081, 0.001967 
2082, 0.001968 
2083, 0.001968 
2084, 0.001969 
2085, 0.001969 
2086, 0.001970 
2087, 0.001971 
2088, 0.001971 
2089, 0.001972 
2090, 0.001972 
2091, 0.001972 
2092, 0.001973 
2093, 0.001973 
2094, 0.001974 
2095, 0.001975 
2096, 0.001975 
2097, 0.001976 
2098, 0.001977 
2099, 0.001977 
2100, 0.001979 
2101, 0.001983 
2102, 0.001983 
2103, 0.001984 
2104, 0.001985 
2105, 0.001986 
2106, 0.001987 
2107, 0.001988 
2108, 0.001988 
2109, 0.001989 
2110, 0.001990 
2111, 0.001991 
2112, 0.001992 
2113, 0.001993 
2114, 0.001993 
2115, 0.001993 
2116, 0.001995 
2117, 0.001996 
2118, 0.001997 
2119, 0.001998 
2120, 0.001999 
2121, 0.001999 
2122, 0.001999 
2123, 0.001999 
2124, 0.001999 
2125, 0.001999 
2126, 0.001999 
2127, 0.002000 
2128, 0.002001 
2129, 0.002002 
2130, 0.002003 
2131, 0.002004 
2132, 0.002005 
2133, 0.002005 
2134, 0.002006 
2135, 0.002007 
2136, 0.002007 
2137, 0.002008 
2138, 0.002009 
2139, 0.002009 
2140, 0.002010 
2141, 0.002011 
2142, 0.002011 
2143, 0.002012 
2144, 0.002012 
2145, 0.002012 
2146, 0.002013 
2147, 0.002013 
2148, 0.002014 
2149, 0.002015 
2150, 0.002015 
2151, 0.002016 
2152, 0.002016 
2153, 0.002021 
2154, 0.002022 
2155, 0.002023 
2156, 0.002023 
2157, 0.002024 
2158, 0.002025 
2159, 0.002025 
2160, 0.002026 
2161, 0.002026 
2162, 0.002026 
2163, 0.002027 
2164, 0.002028 
2165, 0.002029 
2166, 0.002029 
2167, 0.002029 
2168, 0.002030 
2169, 0.002031 
2170, 0.002032 
2171, 0.002034 
2172, 0.002034 
2173, 0.002034 
2174, 0.002034 
2175, 0.002035 
2176, 0.002036 
2177, 0.002037 
2178, 0.002037 
2179, 0.002037 
2180, 0.002043 
2181, 0.002043 
2182, 0.002043 
2183, 0.002043 
2184, 0.002044 
2185, 0.002045 
2186, 0.002046 
2187, 0.002047 
2188, 0.002048 
2189, 0.002049 
2190, 0.002050 
2191, 0.002051 
2192, 0.002052 
2193, 0.002053 
2194, 0.002054 
2195, 0.002055 
2196, 0.002055 
2197, 0.002055 
2198, 0.002055 
2199, 0.002056 
2200, 0.002057 
2201, 0.002058 
2202, 0.002059 
2203, 0.002060 
2204, 0.002060 
2205, 0.002060 
2206, 0.002060 
2207, 0.002061 
2208, 0.002062 
2209, 0.002063 
2210, 0.002064 
2211, 0.002065 
2212, 0.002065 
2213, 0.002065 
2214, 0.002066 
2215, 0.002067 
2216, 0.002068 
2217, 0.002069 
2218, 0.002070 
2219, 0.002071 
2220, 0.002072 
2221, 0.002072 
2222, 0.002072 
2223, 0.002072 
2224, 0.002074 
2225, 0.002074 
2226, 0.002075 
2227, 0.002076 
2228, 0.002076 
2229, 0.002076 
2230, 0.002077 
2231, 0.002077 
2232, 0.002079 
2233, 0.002080 
2234, 0.002081 
2235, 0.002082 
2236, 0.002084 
2237, 0.002086 
2238, 0.002087 
2239, 0.002090 
2240, 0.002092 
2241, 0.002103 
2242, 0.002107 
2243, 0.002108 
2244, 0.002109 
2245, 0.002112 
2246, 0.002114 
2247, 0.002115 
2248, 0.002116 
2249, 0.002117 
2250, 0.002117 
2251, 0.002118 
2252, 0.002119 
2253, 0.002119 
2254, 0.002120 
2255, 0.002121 
2256, 0.002121 
2257, 0.002122 
2258, 0.002122 
2259, 0.002122 
2260, 0.002123 
2261, 0.002123 
2262, 0.002124 
2263, 0.002125 
2264, 0.002125 
2265, 0.002126 
2266, 0.002126 
2267, 0.002126 
2268, 0.002127 
2269, 0.002127 
2270, 0.002128 
2271, 0.002129 
2272, 0.002129 
2273, 0.002130 
2274, 0.002130 
2275, 0.002130 
2276, 0.002131 
2277, 0.002131 
2278, 0.002132 
2279, 0.002133 
2280, 0.002133 
2281, 0.002144 
2282, 0.002145 
2283, 0.002145 
2284, 0.002146 
2285, 0.002147 
2286, 0.002147 
2287, 0.002148 
2288, 0.002148 
2289, 0.002149 
2290, 0.002150 
2291, 0.002150 
2292, 0.002151 
2293, 0.002152 
2294, 0.002152 
2295, 0.002153 
2296, 0.002153 
2297, 0.002153 
2298, 0.002154 
2299, 0.002154 
2300, 0.002155 
2301, 0.002156 
2302, 0.002156 
2303, 0.002157 
2304, 0.002157 
2305, 0.002158 
2306, 0.002159 
2307, 0.002159 
2308, 0.002160 
2309, 0.002161 
2310, 0.002161 
2311, 0.002162 
2312, 0.002162 
2313, 0.002163 
2314, 0.002164 
2315, 0.002164 
2316, 0.002165 
2317, 0.002166 
2318, 0.002166 
2319, 0.002167 
2320, 0.002167 
2321, 0.002168 
2322, 0.002169 
2323, 0.002169 
2324, 0.002170 
2325, 0.002171 
2326, 0.002171 
2327, 0.002172 
2328, 0.002172 
2329, 0.002173 
2330, 0.002174 
2331, 0.002174 
2332, 0.002175 
2333, 0.002176 
2334, 0.002176 
2335, 0.002177 
2336, 0.002177 
2337, 0.002178 
2338, 0.002179 
2339, 0.002179 
2340, 0.002180 
2341, 0.002181 
2342, 0.002181 
2343, 0.002182 
2344, 0.002182 
2345, 0.002183 
2346, 0.002184 
2347, 0.002184 
2348, 0.002185 
2349, 0.002186 
2350, 0.002186 
2351, 0.002187 
2352, 0.002187 
2353, 0.002188 
2354, 0.002189 
2355, 0.002189 
2356, 0.002190 
2357, 0.002190 
2358, 0.002190 
2359, 0.002191 
2360, 0.002191 
2361, 0.002192 
2362, 0.002193 
2363, 0.002193 
2364, 0.002194 
2365, 0.002195 
2366, 0.002195 
2367, 0.002196 
2368, 0.002196 
2369, 0.002197 
2370, 0.002198 
2371, 0.002198 
2372, 0.002200 
2373, 0.002201 
2374, 0.002202 
2375, 0.002203 
2376, 0.002204 
2377, 0.002205 
2378, 0.002206 
2379, 0.002207 
2380, 0.002208 
2381, 0.002209 
2382, 0.002210 
2383, 0.002210 
2384, 0.002211 
2385, 0.002212 
2386, 0.002213 
2387, 0.002214 
2388, 0.002215 
2389, 0.002216 
2390, 0.002217 
2391, 0.002219 
2392, 0.002219 
2393, 0.002220 
2394, 0.002221 
2395, 0.002222 
2396, 0.002222 
2397, 0.002222 
2398, 0.002222 
2399, 0.002223 
2400, 0.002223 
2401, 0.002223 
2402, 0.002223 
2403, 0.002224 
2404, 0.002224 
2405, 0.002225 
2406, 0.002226 
2407, 0.002226 
2408, 0.002227 
2409, 0.002232 
2410, 0.002233 
2411, 0.002238 
2412, 0.002239 
2413, 0.002240 
2414, 0.002241 
2415, 0.002246 
2416, 0.002248 
2417, 0.002249 
2418, 0.002253 
2419, 0.002253 
2420, 0.002254 
2421, 0.002257 
2422, 0.002260 
2423, 0.002262 
2424, 0.002263 
2425, 0.002264 
2426, 0.002265 
2427, 0.002266 
2428, 0.002268 
2429, 0.002270 
2430, 0.002271 
2431, 0.002272 
2432, 0.002273 
2433, 0.002274 
2434, 0.002274 
2435, 0.002275 
2436, 0.002276 
2437, 0.002276 
2438, 0.002277 
2439, 0.002278 
2440, 0.002278 
2441, 0.002279 
2442, 0.002279 
2443, 0.002280 
2444, 0.002281 
2445, 0.002281 
2446, 0.002282 
2447, 0.002283 
2448, 0.002283 
2449, 0.002284 
2450, 0.002285 
2451, 0.002285 
2452, 0.002286 
2453, 0.002287 
2454, 0.002288 
2455, 0.002288 
2456, 0.002288 
2457, 0.002289 
2458, 0.002289 
2459, 0.002290 
2460, 0.002291 
2461, 0.002291 
2462, 0.002292 
2463, 0.002292 
2464, 0.002292 
2465, 0.002293 
2466, 0.002293 
2467, 0.002294 
2468, 0.002295 
2469, 0.002295 
2470, 0.002296 
2471, 0.002296 
2472, 0.002299 
2473, 0.002300 
2474, 0.002302 
2475, 0.002303 
2476, 0.002304 
2477, 0.002305 
2478, 0.002306 
2479, 0.002307 
2480, 0.002308 
2481, 0.002309 
2482, 0.002309 
2483, 0.002309 
2484, 0.002309 
2485, 0.002309 
2486, 0.002311 
2487, 0.002312 
2488, 0.002313 
2489, 0.002314 
2490, 0.002315 
2491, 0.002315 
2492, 0.002316 
2493, 0.002316 
2494, 0.002317 
2495, 0.002318 
2496, 0.002319 
2497, 0.002320 
2498, 0.002321 
2499, 0.002322 
2500, 0.002323 
2501, 0.002324 
2502, 0.002324 
2503, 0.002325 
2504, 0.002326 
2505, 0.002326 
2506, 0.002327 
2507, 0.002328 
2508, 0.002329 
2509, 0.002330 
2510, 0.002331 
2511, 0.002331 
2512, 0.002332 
2513, 0.002332 
2514, 0.002333 
2515, 0.002334 
2516, 0.002335 
2517, 0.002335 
2518, 0.002336 
2519, 0.002337 
2520, 0.002337 
2521, 0.002337 
2522, 0.002338 
2523, 0.002339 
2524, 0.002340 
2525, 0.002340 
2526, 0.002340 
2527, 0.002341 
2528, 0.002342 
2529, 0.002343 
2530, 0.002344 
2531, 0.002345 
2532, 0.002346 
2533, 0.002347 
2534, 0.002348 
2535, 0.002349 
2536, 0.002350 
2537, 0.002357 
2538, 0.002358 
2539, 0.002359 
2540, 0.002359 
2541, 0.002360 
2542, 0.002361 
2543, 0.002362 
2544, 0.002363 
2545, 0.002363 
2546, 0.002364 
2547, 0.002365 
2548, 0.002366 
2549, 0.002367 
2550, 0.002368 
2551, 0.002369 
2552, 0.002370 
2553, 0.002370 
2554, 0.002371 
2555, 0.002372 
2556, 0.002373 
2557, 0.002374 
2558, 0.002375 
2559, 0.002375 
2560, 0.002376 
2561, 0.002376 
2562, 0.002376 
2563, 0.002376 
2564, 0.002376 
2565, 0.002377 
2566, 0.002378 
2567, 0.002379 
2568, 0.002380 
2569, 0.002381 
2570, 0.002382 
2571, 0.002383 
2572, 0.002384 
2573, 0.002384 
2574, 0.002384 
2575, 0.002384 
2576, 0.002385 
2577, 0.002386 
2578, 0.002387 
2579, 0.002388 
2580, 0.002389 
2581, 0.002390 
2582, 0.002391 
2583, 0.002392 
2584, 0.002393 
2585, 0.002394 
2586, 0.002395 
2587, 0.002396 
2588, 0.002397 
2589, 0.002398 
2590, 0.002399 
2591, 0.002400 
2592, 0.002401 
2593, 0.002402 
2594, 0.002402 
2595, 0.002402 
2596, 0.002402 
2597, 0.002402 
2598, 0.002402 
2599, 0.002402 
2600, 0.002402 
2601, 0.002402 
2602, 0.002402 
2603, 0.002402 
2604, 0.002403 
2605, 0.002404 
2606, 0.002405 
2607, 0.002406 
2608, 0.002407 
2609, 0.002408 
2610, 0.002409 
2611, 0.002410 
2612, 0.002411 
2613, 0.002412 
2614, 0.002413 
2615, 0.002413 
2616, 0.002414 
2617, 0.002415 
2618, 0.002416 
2619, 0.002417 
2620, 0.002418 
2621, 0.002419 
2622, 0.002420 
2623, 0.002421 
2624, 0.002422 
2625, 0.002423 
2626, 0.002424 
2627, 0.002425 
2628, 0.002426 
2629, 0.002426 
2630, 0.002426 
2631, 0.002427 
2632, 0.002428 
2633, 0.002428 
2634, 0.002428 
2635, 0.002428 
2636, 0.002428 
2637, 0.002429 
2638, 0.002429 
2639, 0.002429 
2640, 0.002429 
2641, 0.002429 
2642, 0.002429 
2643, 0.002430 
2644, 0.002430 
2645, 0.002430 
2646, 0.002430 
2647, 0.002430 
2648, 0.002430 
2649, 0.002430 
2650, 0.002430 
2651, 0.002430 
2652, 0.002430 
2653, 0.002430 
2654, 0.002430 
2655, 0.002430 
2656, 0.002430 
2657, 0.002431 
2658, 0.002431 
2659, 0.002431 
2660, 0.002432 
2661, 0.002433 
2662, 0.002434 
2663, 0.002435 
2664, 0.002436 
2665, 0.002440 
2666, 0.002443 
2667, 0.002443 
2668, 0.002444 
2669, 0.002445 
2670, 0.002445 
2671, 0.002445 
2672, 0.002445 
2673, 0.002445 
2674, 0.002445 
2675, 0.002445 
2676, 0.002446 
2677, 0.002447 
2678, 0.002447 
2679, 0.002447 
2680, 0.002448 
2681, 0.002449 
2682, 0.002450 
2683, 0.002451 
2684, 0.002452 
2685, 0.002453 
2686, 0.002454 
2687, 0.002455 
2688, 0.002456 
2689, 0.002457 
2690, 0.002458 
2691, 0.002459 
2692, 0.002460 
2693, 0.002463 
2694, 0.002464 
2695, 0.002464 
2696, 0.002464 
2697, 0.002466 
2698, 0.002466 
2699, 0.002467 
2700, 0.002468 
2701, 0.002469 
2702, 0.002471 
2703, 0.002472 
2704, 0.002473 
2705, 0.002474 
2706, 0.002475 
2707, 0.002476 
2708, 0.002477 
2709, 0.002478 
2710, 0.002479 
2711, 0.002480 
2712, 0.002480 
2713, 0.002480 
2714, 0.002481 
2715, 0.002482 
2716, 0.002483 
2717, 0.002484 
2718, 0.002485 
2719, 0.002486 
2720, 0.002486 
2721, 0.002486 
2722, 0.002487 
2723, 0.002487 
2724, 0.002488 
2725, 0.002488 
2726, 0.002488 
2727, 0.002489 
2728, 0.002489 
2729, 0.002490 
2730, 0.002491 
2731, 0.002491 
2732, 0.002492 
2733, 0.002493 
2734, 0.002493 
2735, 0.002494 
2736, 0.002494 
2737, 0.002494 
2738, 0.002495 
2739, 0.002495 
2740, 0.002496 
2741, 0.002497 
2742, 0.002497 
2743, 0.002498 
2744, 0.002499 
2745, 0.002499 
2746, 0.002500 
2747, 0.002500 
2748, 0.002500 
2749, 0.002501 
2750, 0.002501 
2751, 0.002502 
2752, 0.002503 
2753, 0.002503 
2754, 0.002504 
2755, 0.002505 
2756, 0.002505 
2757, 0.002506 
2758, 0.002506 
2759, 0.002506 
2760, 0.002507 
2761, 0.002507 
2762, 0.002508 
2763, 0.002509 
2764, 0.002509 
2765, 0.002510 
2766, 0.002511 
2767, 0.002511 
2768, 0.002512 
2769, 0.002512 
2770, 0.002512 
2771, 0.002513 
2772, 0.002513 
2773, 0.002514 
2774, 0.002515 
2775, 0.002515 
2776, 0.002516 
2777, 0.002517 
2778, 0.002517 
2779, 0.002518 
2780, 0.002519 
2781, 0.002519 
2782, 0.002520 
2783, 0.002520 
2784, 0.002521 
2785, 0.002522 
2786, 0.002522 
2787, 0.002523 
2788, 0.002524 
2789, 0.002524 
2790, 0.002525 
2791, 0.002526 
2792, 0.002526 
2793, 0.002531 
2794, 0.002531 
2795, 0.002532 
2796, 0.002533 
2797, 0.002533 
2798, 0.002534 
2799, 0.002535 
2800, 0.002535 
2801, 0.002536 
2802, 0.002536 
2803, 0.002536 
2804, 0.002537 
2805, 0.002537 
2806, 0.002538 
2807, 0.002539 
2808, 0.002539 
2809, 0.002540 
2810, 0.002541 
2811, 0.002541 
2812, 0.002542 
2813, 0.002542 
2814, 0.002543 
2815, 0.002544 
2816, 0.002544 
2817, 0.002545 
2818, 0.002546 
2819, 0.002546 
2820, 0.002552 
2821, 0.002554 
2822, 0.002555 
2823, 0.002556 
2824, 0.002557 
2825, 0.002558 
2826, 0.002559 
2827, 0.002560 
2828, 0.002561 
2829, 0.002562 
2830, 0.002563 
2831, 0.002564 
2832, 0.002565 
2833, 0.002566 
2834, 0.002567 
2835, 0.002568 
2836, 0.002568 
2837, 0.002569 
2838, 0.002569 
2839, 0.002569 
2840, 0.002570 
2841, 0.002571 
2842, 0.002572 
2843, 0.002573 
2844, 0.002574 
2845, 0.002575 
2846, 0.002576 
2847, 0.002577 
2848, 0.002578 
2849, 0.002579 
2850, 0.002580 
2851, 0.002580 
2852, 0.002580 
2853, 0.002581 
2854, 0.002582 
2855, 0.002582 
2856, 0.002583 
2857, 0.002584 
2858, 0.002585 
2859, 0.002586 
2860, 0.002587 
2861, 0.002587 
2862, 0.002587 
2863, 0.002587 
2864, 0.002587 
2865, 0.002587 
2866, 0.002588 
2867, 0.002589 
2868, 0.002590 
2869, 0.002591 
2870, 0.002592 
2871, 0.002593 
2872, 0.002594 
2873, 0.002595 
2874, 0.002596 
2875, 0.002597 
2876, 0.002598 
2877, 0.002599 
2878, 0.002600 
2879, 0.002601 
2880, 0.002602 
2881, 0.002603 
